24
6.66666666666666630e-01 -3.33333333333333315e-01
5.47722557505166119e+00 -1.00000000000000000e+00 -5.00000000000000000e+00 -2.00000000000000000e+00
1.00000000000000000e+00 0.00000000000000000e+00
6.28737698213667340e+00 0.00000000000000000e+00 0.00000000000000000e+00 -6.67316336646287045e+00
6.67316336646287045e+00 0.00000000000000000e+00 0.00000000000000000e+00 6.67316336646287045e+00
3.74165738677394133e+00 2.00000000000000000e+00 3.00000000000000000e+00 -1.00000000000000000e+00
3.74165738677394133e+00 -1.00000000000000000e+00 2.00000000000000000e+00 3.00000000000000000e+00
5.47722557505166119e+00 -1.00000000000000000e+00 -5.00000000000000000e+00 -2.00000000000000000e+00
0.00000000000000000e+00 1.00000000000000000e+00
6.28737698213667340e+00 0.00000000000000000e+00 0.00000000000000000e+00 -6.67316336646287045e+00
6.67316336646287045e+00 0.00000000000000000e+00 0.00000000000000000e+00 6.67316336646287045e+00
3.74165738677394133e+00 2.00000000000000000e+00 3.00000000000000000e+00 -1.00000000000000000e+00
3.74165738677394133e+00 -1.00000000000000000e+00 2.00000000000000000e+00 3.00000000000000000e+00
5.47722557505166119e+00 -1.00000000000000000e+00 -5.00000000000000000e+00 -2.00000000000000000e+00
1.00000000000000000e+00 1.00000000000000000e+00
6.28737698213667340e+00 0.00000000000000000e+00 0.00000000000000000e+00 -6.67316336646287045e+00
6.67316336646287045e+00 0.00000000000000000e+00 0.00000000000000000e+00 6.67316336646287045e+00
3.74165738677394133e+00 2.00000000000000000e+00 3.00000000000000000e+00 -1.00000000000000000e+00
3.74165738677394133e+00 -1.00000000000000000e+00 2.00000000000000000e+00 3.00000000000000000e+00
5.47722557505166119e+00 -1.00000000000000000e+00 -5.00000000000000000e+00 -2.00000000000000000e+00
1.00000000000000000e+00 -1.00000000000000000e+00
